Unit Serial No : Xe_Mono_Cal
Integration Time : 2 ms
Time Average: 15
Binning Average: 10
FFT Smoothing: 10%
Project Name : Project Name
Sample Name : 0068
Measurement No : 1
Measurement Time : 11/11/2024   12:00:00

Pixel	Wavelength(nm)	Wavenumber(1/cm)	Intensity(Counts)
842  	505.1792      	19794.9560    	2717    
843  	505.5894      	19778.8950    	2664    
844  	505.9997      	19762.8578    	2612    
845  	506.4100      	19746.8453    	2561    
846  	506.8203      	19730.8576    	2513    
847  	507.2307      	19714.8945    	2466    
848  	507.6411      	19698.9561    	2424    
849  	508.0515      	19683.0422    	2381    
850  	508.4620      	19667.1529    	2339    
851  	508.8725      	19651.2868    	2297    
852  	509.2831      	19635.4463    	2258    
853  	509.6936      	19619.6302    	2222    
854  	510.1042      	19603.8383    	2188    
855  	510.5148      	19588.0707    	2155    
856  	510.9255      	19572.3260    	2122    
857  	511.3362      	19556.6067    	2088    
858  	511.7469      	19540.9114    	2059    
859  	512.1576      	19525.2402    	2033    
860  	512.5684      	19509.5929    	2000    
861  	512.9792      	19493.9683    	1973    
862  	513.3900      	19478.3687    	1947    
863  	513.8009      	19462.7918    	1922    
864  	514.2118      	19447.2397    	1899    
865  	514.6227      	19431.7102    	1877    
866  	515.0337      	19416.2055    	1855    
867  	515.4447      	19400.7232    	1836    
868  	515.8557      	19385.2656    	1819    
869  	516.2668      	19369.8303    	1803    
870  	516.6779      	19354.4173    	1787    
871  	517.0890      	19339.0310    	1771    
872  	517.5002      	19323.6647    	1755    
873  	517.9114      	19308.3227    	1739    
874  	518.3226      	19293.0051    	1723    
875  	518.7338      	19277.7095    	1709    
876  	519.1451      	19262.4381    	1696    
877  	519.5564      	19247.1887    	1683    
878  	519.9678      	19231.9611    	1672    
879  	520.3791      	19216.7599    	1664    
880  	520.7905      	19201.5781    	1650    
881  	521.2020      	19186.4204    	1638    
882  	521.6134      	19171.2865    	1626    
883  	522.0249      	19156.1743    	1614    
884  	522.4365      	19141.0836    	1602    
885  	522.8480      	19126.0167    	1590    
886  	523.2596      	19110.9735    	1582    
887  	523.6712      	19095.9517    	1574    
888  	524.0829      	19080.9513    	1566    
889  	524.4946      	19065.9744    	1556    
890  	524.9063      	19051.0188    	1547    
891  	525.3181      	19036.0867    	1539    
892  	525.7298      	19021.1779    	1532    
893  	526.1416      	19006.2903    	1524    
894  	526.5535      	18991.4237    	1516    
895  	526.9653      	18976.5804    	1507    
896  	527.3773      	18961.7581    	1498    
897  	527.7892      	18946.9589    	1490    
898  	528.2012      	18932.1806    	1483    
899  	528.6132      	18917.4254    	1476    
900  	529.0251      	18902.6931    	1466    
901  	529.4373      	18887.9794    	1460    
902  	529.8493      	18873.2908    	1458    
903  	530.2615      	18858.6207    	1453    
904  	530.6736      	18843.9755    	1448    
905  	531.0858      	18829.3487    	1441    
906  	531.4980      	18814.7467    	1434    
907  	531.9103      	18800.1631    	1428    
908  	532.3225      	18785.6042    	1422    
909  	532.7349      	18771.0636    	1416    
910  	533.1472      	18756.5476    	1410    
911  	533.5596      	18742.0497    	1406    
912  	533.9719      	18727.5764    	1401    
913  	534.3844      	18713.1211    	1396    
914  	534.7969      	18698.6882    	1392    
915  	535.2094      	18684.2774    	1387    
916  	535.6219      	18669.8868    	1384    
917  	536.0344      	18655.5183    	1382    
918  	536.4470      	18641.1698    	1376    
919  	536.8596      	18626.8433    	1371    
920  	537.2723      	18612.5367    	1367    
921  	537.6850      	18598.2500    	1364    
922  	538.0977      	18583.9852    	1362    
923  	538.5104      	18569.7422    	1357    
924  	538.9232      	18555.5190    	1355    
925  	539.3360      	18541.3175    	1353    
926  	539.7488      	18527.1357    	1355    
927  	540.1617      	18512.9734    	1357    
928  	540.5746      	18498.8328    	1357    
929  	540.9875      	18484.7138    	1358    
930  	541.4005      	18470.6142    	1358    
931  	541.8135      	18456.5340    	1360    
932  	542.2266      	18442.4753    	1361    
933  	542.6396      	18428.4380    	1362    
934  	543.0527      	18414.4200    	1365    
935  	543.4658      	18400.4212    	1368    
936  	543.8790      	18386.4437    	1370    
937  	544.2921      	18372.4874    	1372    
938  	544.7054      	18358.5481    	1374    
939  	545.1186      	18344.6321    	1379    
940  	545.5319      	18330.7351    	1385    
941  	545.9452      	18316.8570    	1385    
942  	546.3585      	18303.0000    	1382    
943  	546.7719      	18289.1639    	1376    
944  	547.1853      	18275.3447    	1373    
945  	547.5987      	18261.5483    	1371    
946  	548.0121      	18247.7707    	1371    
947  	548.4257      	18234.0119    	1370    
948  	548.8392      	18220.2738    	1368    
949  	549.2527      	18206.5544    	1364    
950  	549.6663      	18192.8556    	1360    
951  	550.0800      	18179.1754    	1355    
952  	550.4936      	18165.5157    	1348    
953  	550.9072      	18151.8766    	1342    
954  	551.3210      	18138.2539    	1337    
955  	551.7347      	18124.6537    	1333    
956  	552.1484      	18111.0718    	1326    
957  	552.5623      	18097.5083    	1321    
958  	552.9761      	18083.9651    	1316    
959  	553.3900      	18070.4401    	1310    
960  	553.8038      	18056.9353    	1308    
961  	554.2178      	18043.4488    	1300    
962  	554.6317      	18029.9823    	1296    
963  	555.0457      	18016.5340    	1294    
964  	555.4597      	18003.1057    	1294    
965  	555.8738      	17989.6955    	1291    
966  	556.2878      	17976.3052    	1286    
967  	556.7020      	17962.9328    	1283    
968  	557.1161      	17949.5803    	1279    
969  	557.5303      	17936.2458    	1277    
970  	557.9445      	17922.9290    	1275    
971  	558.3587      	17909.6340    	1274    
972  	558.7730      	17896.3547    	1274    
973  	559.1873      	17883.0971    	1273    
974  	559.6016      	17869.8552    	1273    
975  	560.0160      	17856.6329    	1273    
976  	560.4304      	17843.4302    	1268    
977  	560.8448      	17830.2451    	1267    
978  	561.2592      	17817.0794    	1266    
979  	561.6737      	17803.9312    	1266    
980  	562.0882      	17790.8024    	1267    
981  	562.5027      	17777.6910    	1262    
982  	562.9174      	17764.5970    	1261    
983  	563.3319      	17751.5242    	1261    
984  	563.7466      	17738.4667    	1260    
985  	564.1613      	17725.4285    	1260    
986  	564.5759      	17712.4095    	1258    
987  	564.9907      	17699.4076    	1256    
988  	565.4054      	17686.4248    	1254    
989  	565.8202      	17673.4591    	1254    
990  	566.2350      	17660.5105    	1252    
991  	566.6499      	17647.5809    	1251    
992  	567.0648      	17634.6702    	1251    
993  	567.4797      	17621.7765    	1250    
994  	567.8946      	17608.9016    	1250    
995  	568.3096      	17596.0436    	1250    
996  	568.7246      	17583.2025    	1247    
997  	569.1396      	17570.3802    	1247    
998  	569.5547      	17557.5765    	1250    
999  	569.9698      	17544.7896    	1248    
1000 	570.3849      	17532.0213    	1246    
1001 	570.8000      	17519.2697    	1241    
1002 	571.2153      	17506.5348    	1240    
1003 	571.6305      	17493.8183    	1239    
1004 	572.0457      	17481.1204    	1238    
1005 	572.4610      	17468.4389    	1239    
1006 	572.8763      	17455.7741    	1238    
1007 	573.2917      	17443.1275    	1240    
1008 	573.7070      	17430.4993    	1242    
1009 	574.1224      	17417.8875    	1242    
1010 	574.5379      	17405.2921    	1241    
1011 	574.9534      	17392.7148    	1240    
1012 	575.3688      	17380.1558    	1239    
1013 	575.7844      	17367.6130    	1240    
1014 	576.2000      	17355.0865    	1240    
1015 	576.6155      	17342.5781    	1241    
1016 	577.0311      	17330.0876    	1240    
1017 	577.4468      	17317.6133    	1241    
1018 	577.8625      	17305.1551    	1244    
1019 	578.2782      	17292.7149    	1240    
1020 	578.6939      	17280.2925    	1239    
1021 	579.1097      	17267.8861    	1238    
1022 	579.5255      	17255.4957    	1237    
1023 	579.9413      	17243.1231    	1237    
1024 	580.3572      	17230.7682    	1235    
1025 	580.7731      	17218.4292    	1233    
1026 	581.1890      	17206.1060    	1232    
1027 	581.6050      	17193.8005    	1234    
1028 	582.0210      	17181.5107    	1236    
1029 	582.4370      	17169.2386    	1237    
1030 	582.8530      	17156.9839    	1237    
1031 	583.2691      	17144.7449    	1236    
1032 	583.6852      	17132.5216    	1237    
1033 	584.1014      	17120.3157    	1237    
1034 	584.5175      	17108.1271    	1235    
1035 	584.9337      	17095.9542    	1234    
1036 	585.3500      	17083.7967    	1237    
1037 	585.7662      	17071.6566    	1238    
1038 	586.1826      	17059.5319    	1239    
1039 	586.5989      	17047.4244    	1237    
1040 	587.0152      	17035.3341    	1238    
1041 	587.4316      	17023.2591    	1240    
1042 	587.8480      	17011.1995    	1241    
1043 	588.2645      	16999.1570    	1240    
1044 	588.6810      	16987.1297    	1239    
1045 	589.0975      	16975.1195    	1240    
1046 	589.5140      	16963.1262    	1240    
1047 	589.9305      	16951.1481    	1240    
1048 	590.3472      	16939.1852    	1239    
1049 	590.7638      	16927.2391    	1238    
1050 	591.1804      	16915.3099    	1239    
1051 	591.5972      	16903.3940    	1239    
1052 	592.0139      	16891.4966    	1239    
1053 	592.4306      	16879.6142    	1239    
1054 	592.8474      	16867.7467    	1238    
1055 	593.2642      	16855.8960    	1237    
1056 	593.6810      	16844.0619    	1237    
1057 	594.0980      	16832.2409    	1231    
1058 	594.5148      	16820.4382    	1229    
1059 	594.9318      	16808.6504    	1227    
1060 	595.3488      	16796.8773    	1226    
1061 	595.7657      	16785.1207    	1229    
1062 	596.1827      	16773.3806    	1228    
1063 	596.5999      	16761.6535    	1228    
1064 	597.0169      	16749.9444    	1226    
1065 	597.4340      	16738.2500    	1224    
1066 	597.8512      	16726.5702    	1224    
1067 	598.2684      	16714.9067    	1223    
1068 	598.6855      	16703.2594    	1221    
1069 	599.1028      	16691.6250    	1219    
1070 	599.5201      	16680.0084    	1216    
1071 	599.9374      	16668.4064    	1215    
1072 	600.3547      	16656.8187    	1214    
1073 	600.7721      	16645.2472    	1214    
1074 	601.1895      	16633.6917    	1213    
1075 	601.6069      	16622.1505    	1213    
1076 	602.0244      	16610.6237    	1217    
1077 	602.4418      	16599.1129    	1216    
1078 	602.8594      	16587.6163    	1216    
1079 	603.2769      	16576.1356    	1214    
1080 	603.6945      	16564.6709    	1214    
1081 	604.1121      	16553.2203    	1213    
1082 	604.5297      	16541.7838    	1208    
1083 	604.9474      	16530.3631    	1208    
1084 	605.3651      	16518.9566    	1207    
1085 	605.7828      	16507.5657    	1209    
1086 	606.2006      	16496.1906    	1212    
1087 	606.6183      	16484.8295    	1213    
1088 	607.0362      	16473.4823    	1214    
1089 	607.4540      	16462.1508    	1214    
1090 	607.8719      	16450.8348    	1214    
1091 	608.2898      	16439.5327    	1215    
1092 	608.7078      	16428.2445    	1214    
1093 	609.1257      	16416.9718    	1214    
1094 	609.5438      	16405.7130    	1218    
1095 	609.9618      	16394.4695    	1223    
1096 	610.3798      	16383.2415    	1230    
1097 	610.7979      	16372.0271    	1231    
1098 	611.2161      	16360.8265    	1234    
1099 	611.6342      	16349.6412    	1241    
1100 	612.0524      	16338.4712    	1245    
1101 	612.4706      	16327.3148    	1246    
1102 	612.8889      	16316.1720    	1244    
1103 	613.3071      	16305.0445    	1241    
1104 	613.7254      	16293.9320    	1241    
1105 	614.1437      	16282.8331    	1242    
1106 	614.5621      	16271.7477    	1243    
1107 	614.9805      	16260.6774    	1244    
1108 	615.3989      	16249.6221    	1245    
1109 	615.8174      	16238.5803    	1246    
1110 	616.2359      	16227.5518    	1246    
1111 	616.6544      	16216.5383    	1247    
1112 	617.0729      	16205.5397    	1246    
1113 	617.4915      	16194.5545    	1245    
1114 	617.9102      	16183.5825    	1245    
1115 	618.3288      	16172.6254    	1240    
1116 	618.7474      	16161.6831    	1235    
1117 	619.1661      	16150.7540    	1228    
1118 	619.5849      	16139.8381    	1223    
1119 	620.0037      	16128.9370    	1220    
1120 	620.4224      	16118.0506    	1213    
1121 	620.8412      	16107.1772    	1211    
1122 	621.2601      	16096.3170    	1209    
1123 	621.6790      	16085.4713    	1212    
1124 	622.0979      	16074.6403    	1214    
1125 	622.5168      	16063.8223    	1213    
1126 	622.9358      	16053.0189    	1211    
1127 	623.3548      	16042.2283    	1209    
1128 	623.7739      	16031.4508    	1208    
1129 	624.1929      	16020.6877    	1207    
1130 	624.6120      	16009.9390    	1205    
1131 	625.0311      	15999.2032    	1206    
1132 	625.4503      	15988.4817    	1206    
1133 	625.8694      	15977.7731    	1207    
1134 	626.2887      	15967.0773    	1208    
1135 	626.7079      	15956.3957    	1206    
1136 	627.1272      	15945.7285    	1206    
1137 	627.5465      	15935.0739    	1205    
1138 	627.9658      	15924.4336    	1205    
1139 	628.3852      	15913.8059    	1207    
1140 	628.8046      	15903.1909    	1206    
1141 	629.2240      	15892.5915    	1206    
1142 	629.6435      	15882.0032    	1206    
1143 	630.0630      	15871.4290    	1207    
1144 	630.4825      	15860.8689    	1207    
1145 	630.9020      	15850.3213    	1205    
1146 	631.3216      	15839.7877    	1203    
1147 	631.7412      	15829.2665    	1202    
1148 	632.1608      	15818.7593    	1202    
1149 	632.5805      	15808.2646    	1200    
1150 	633.0002      	15797.7837    	1199    
1151 	633.4199      	15787.3153    	1199    
1152 	633.8397      	15776.8606    	1198    
1153 	634.2595      	15766.4184    	1198    
1154 	634.6793      	15755.9884    	1198    
1155 	635.0991      	15745.5737    	1197    
1156 	635.5190      	15735.1697    	1198    
1157 	635.9389      	15724.7810    	1202    
1158 	636.3589      	15714.4030    	1202    
1159 	636.7788      	15704.0402    	1201    
1160 	637.1989      	15693.6880    	1197    
1161 	637.6188      	15683.3510    	1197    
1162 	638.0389      	15673.0246    	1195    
1163 	638.4590      	15662.7133    	1194    
1164 	638.8791      	15652.4140    	1194    
1165 	639.2993      	15642.1268    	1192    
1166 	639.7194      	15631.8531    	1194    
1167 	640.1396      	15621.5914    	1196    
1168 	640.5599      	15611.3431    	1197    
1169 	640.9802      	15601.1068    	1197    
1170 	641.4005      	15590.8839    	1197    
1171 	641.8208      	15580.6730    	1197    
1172 	642.2411      	15570.4754    	1196    
1173 	642.6616      	15560.2896    	1195    
1174 	643.0820      	15550.1172    	1194    
1175 	643.5024      	15539.9581    	1193    
1176 	643.9229      	15529.8107    	1194    
1177 	644.3434      	15519.6751    	1197    
1178 	644.7639      	15509.5528    	1194    
1179 	645.1845      	15499.4422    	1194    
1180 	645.6051      	15489.3447    	1195    
1181 	646.0257      	15479.2604    	1195    
1182 	646.4464      	15469.1864    	1194    
1183 	646.8671      	15459.1268    	1192    
1184 	647.2878      	15449.0789    	1189    
1185 	647.7086      	15439.0426    	1187    
1186 	648.1293      	15429.0193    	1187    
1187 	648.5501      	15419.0090    	1187    
1188 	648.9709      	15409.0103    	1187    
1189 	649.3918      	15399.0230    	1188    
1190 	649.8127      	15389.0488    	1188    
1191 	650.2336      	15379.0874    	1189    
1192 	650.6546      	15369.1374    	1191    
1193 	651.0756      	15359.1989    	1191    
1194 	651.4966      	15349.2733    	1192    
1195 	651.9177      	15339.3604    	1194    
1196 	652.3387      	15329.4589    	1194    
1197 	652.7599      	15319.5688    	1193    
1198 	653.1810      	15309.6914    	1189    
1199 	653.6022      	15299.8267    	1189    
1200 	654.0234      	15289.9734    	1187    
1201 	654.4446      	15280.1327    	1187    
1202 	654.8658      	15270.3032    	1188    
1203 	655.2872      	15260.4849    	1189    
1204 	655.7084      	15250.6807    	1192    
1205 	656.1298      	15240.8863    	1193    
1206 	656.5512      	15231.1044    	1194    
1207 	656.9726      	15221.3351    	1194    
1208 	657.3940      	15211.5768    	1193    
1209 	657.8155      	15201.8311    	1193    
1210 	658.2370      	15192.0965    	1192    
1211 	658.6585      	15182.3743    	1192    
1212 	659.0801      	15172.6631    	1192    
1213 	659.5016      	15162.9644    	1190    
1214 	659.9233      	15153.2766    	1191    
1215 	660.3449      	15143.6013    	1192    
1216 	660.7666      	15133.9368    	1188    
1217 	661.1883      	15124.2847    	1188    
1218 	661.6100      	15114.6435    	1188    
1219 	662.0318      	15105.0146    	1187    
1220 	662.4536      	15095.3966    	1191    
1221 	662.8754      	15085.7908    	1192    
1222 	663.2973      	15076.1958    	1193    
1223 	663.7192      	15066.6130    	1191    
1224 	664.1411      	15057.0410    	1190    
1225 	664.5630      	15047.4812    	1190    
1226 	664.9850      	15037.9321    	1191    
1227 	665.4070      	15028.3952    	1191    
1228 	665.8290      	15018.8703    	1190    
1229 	666.2511      	15009.3561    	1190    
1230 	666.6732      	14999.8526    	1190    
1231 	667.0953      	14990.3611    	1189    
1232 	667.5175      	14980.8803    	1189    
1233 	667.9397      	14971.4114    	1188    
1234 	668.3619      	14961.9545    	1188    
1235 	668.7841      	14952.5082    	1192    
1236 	669.2064      	14943.0724    	1192    
1237 	669.6287      	14933.6485    	1192    
1238 	670.0510      	14924.2365    	1192    
1239 	670.4734      	14914.8351    	1192    
1240 	670.8958      	14905.4440    	1191    
1241 	671.3182      	14896.0649    	1186    
1242 	671.7407      	14886.6975    	1186    
1243 	672.1631      	14877.3405    	1185    
1244 	672.5857      	14867.9939    	1187    
1245 	673.0082      	14858.6591    	1190    
1246 	673.4308      	14849.3360    	1191    
1247 	673.8534      	14840.0232    	1192    
1248 	674.2760      	14830.7221    	1193    
1249 	674.6987      	14821.4313    	1194    
1250 	675.1213      	14812.1522    	1195    
1251 	675.5441      	14802.8833    	1194    
1252 	675.9669      	14793.6247    	1194    
1253 	676.3896      	14784.3790    	1194    
1254 	676.8124      	14775.1422    	1195    
1255 	677.2352      	14765.9182    	1195    
1256 	677.6581      	14756.7031    	1192    
1257 	678.0810      	14747.5008    	1193    
1258 	678.5040      	14738.3073    	1197    
1259 	678.9269      	14729.1267    	1198    
1260 	679.3499      	14719.9547    	1200    
1261 	679.7729      	14710.7956    	1199    
1262 	680.1960      	14701.6452    	1198    
1263 	680.6190      	14692.5074    	1198    
1264 	681.0421      	14683.3798    	1197    
1265 	681.4653      	14674.2621    	1197    
1266 	681.8884      	14665.1558    	1195    
1267 	682.3116      	14656.0594    	1195    
1268 	682.7349      	14646.9743    	1194    
1269 	683.1581      	14637.9005    	1194    
1270 	683.5814      	14628.8366    	1195    
1271 	684.0047      	14619.7826    	1194    
1272 	684.4280      	14610.7398    	1195    
1273 	684.8514      	14601.7069    	1198    
1274 	685.2748      	14592.6851    	1197    
1275 	685.6982      	14583.6745    	1196    
1276 	686.1217      	14574.6738    	1195    
1277 	686.5452      	14565.6828    	1194    
1278 	686.9688      	14556.7029    	1192    
1279 	687.3923      	14547.7341    	1188    
1280 	687.8159      	14538.7750    	1188    
1281 	688.2394      	14529.8270    	1188    
1282 	688.6631      	14520.8887    	1190    
1283 	689.0868      	14511.9601    	1192    
1284 	689.5104      	14503.0437    	1192    
1285 	689.9342      	14494.1357    	1192    
1286 	690.3580      	14485.2387    	1191    
1287 	690.7817      	14476.3526    	1191    
1288 	691.2056      	14467.4761    	1190    
1289 	691.6294      	14458.6105    	1189    
1290 	692.0533      	14449.7544    	1189    
1291 	692.4772      	14440.9092    	1190    
1292 	692.9011      	14432.0736    	1190    
1293 	693.3251      	14423.2488    	1191    
1294 	693.7491      	14414.4334    	1189    
1295 	694.1731      	14405.6289    	1189    
1296 	694.5972      	14396.8338    	1188    
1297 	695.0212      	14388.0495    	1189    
1298 	695.4453      	14379.2759    	1192    
1299 	695.8695      	14370.5104    	1192    
1300 	696.2936      	14361.7569    	1192    
1301 	696.7178      	14353.0128    	1191    
1302 	697.1421      	14344.2781    	1192    
1303 	697.5663      	14335.5540    	1193    
1304 	697.9906      	14326.8405    	1191    
1305 	698.4149      	14318.1363    	1190    
1306 	698.8393      	14309.4415    	1190    
1307 	699.2637      	14300.7572    	1190    
1308 	699.6880      	14292.0835    	1190    
1309 	700.1125      	14283.4190    	1189    
1310 	700.5370      	14274.7638    	1189    
1311 	700.9615      	14266.1190    	1188    
1312 	701.3860      	14257.4847    	1187    
1313 	701.8105      	14248.8597    	1187    
1314 	702.2351      	14240.2450    	1186    
1315 	702.6597      	14231.6396    	1188    
1316 	703.0844      	14223.0433    	1192    
1317 	703.5090      	14214.4586    	1194    
1318 	703.9338      	14205.8818    	1194    
1319 	704.3585      	14197.3165    	1190    
1320 	704.7833      	14188.7592    	1190    
1321 	705.2080      	14180.2133    	1189    
1322 	705.6329      	14171.6753    	1188    
1323 	706.0577      	14163.1489    	1187    
1324 	706.4826      	14154.6302    	1186    
1325 	706.9075      	14146.1230    	1187    
1326 	707.3324      	14137.6247    	1189    
1327 	707.7574      	14129.1355    	1191    
1328 	708.1824      	14120.6565    	1191    
1329 	708.6074      	14112.1864    	1192    
1330 	709.0325      	14103.7264    	1193    
1331 	709.4575      	14095.2766    	1194    
1332 	709.8826      	14086.8357    	1193    
1333 	710.3078      	14078.4038    	1194    
1334 	710.7330      	14069.9818    	1192    
1335 	711.1581      	14061.5700    	1192    
1336 	711.5834      	14053.1670    	1193    
1337 	712.0087      	14044.7729    	1190    
1338 	712.4340      	14036.3887    	1191    
1339 	712.8593      	14028.0146    	1192    
1340 	713.2846      	14019.6492    	1193    
1341 	713.7100      	14011.2939    	1194    
1342 	714.1354      	14002.9473    	1191    
1343 	714.5609      	13994.6094    	1189    
1344 	714.9863      	13986.2826    	1188    
1345 	715.4118      	13977.9634    	1188    
1346 	715.8373      	13969.6540    	1188    
1347 	716.2629      	13961.3546    	1188    
1348 	716.6885      	13953.0637    	1188    
1349 	717.1141      	13944.7828    	1188    
1350 	717.5397      	13936.5116    	1189    
1351 	717.9654      	13928.2479    	1190    
1352 	718.3911      	13919.9952    	1190    
1353 	718.8168      	13911.7511    	1191    
1354 	719.2426      	13903.5155    	1194    
1355 	719.6683      	13895.2897    	1194    
1356 	720.0942      	13887.0724    	1193    
1357 	720.5200      	13878.8649    	1190    
1358 	720.9459      	13870.6670    	1190    
1359 	721.3718      	13862.4777    	1188    
1360 	721.7977      	13854.2968    	1188    
1361 	722.2237      	13846.1256    	1188    
1362 	722.6497      	13837.9641    	1188    
1363 	723.0757      	13829.8109    	1192    
1364 	723.5018      	13821.6663    	1194    
1365 	723.9278      	13813.5323    	1195    
1366 	724.3539      	13805.4056    	1196    
1367 	724.7801      	13797.2885    	1196    
1368 	725.2062      	13789.1809    	1196    
1369 	725.6324      	13781.0817    	1197    
1370 	726.0587      	13772.9919    	1198    
1371 	726.4849      	13764.9106    	1198    
1372 	726.9112      	13756.8386    	1199    
1373 	727.3375      	13748.7750    	1200    
1374 	727.7639      	13740.7209    	1201    
1375 	728.1902      	13732.6750    	1199    
1376 	728.6166      	13724.6385    	1199    
1377 	729.0430      	13716.6115    	1199    
1378 	729.4695      	13708.5915    	1199    
1379 	729.8960      	13700.5821    	1201    
1380 	730.3225      	13692.5808    	1202    
1381 	730.7491      	13684.5878    	1202    
1382 	731.1757      	13676.6041    	1200    
1383 	731.6022      	13668.6297    	1200    
1384 	732.0289      	13660.6634    	1200    
1385 	732.4556      	13652.7053    	1200    
1386 	732.8823      	13644.7565    	1201    
1387 	733.3090      	13636.8169    	1200    
1388 	733.7357      	13628.8854    	1200    
1389 	734.1625      	13620.9631    	1200    
1390 	734.5893      	13613.0489    	1198    
1391 	735.0161      	13605.1439    	1196    
1392 	735.4430      	13597.2470    	1195    
1393 	735.8699      	13589.3592    	1194    
1394 	736.2968      	13581.4794    	1196    
1395 	736.7238      	13573.6087    	1196    
1396 	737.1508      	13565.7461    	1196    
1397 	737.5778      	13557.8925    	1196    
1398 	738.0048      	13550.0470    	1197    
1399 	738.4319      	13542.2105    	1197    
1400 	738.8590      	13534.3819    	1193    
1401 	739.2861      	13526.5624    	1192    
1402 	739.7133      	13518.7519    	1190    
1403 	740.1404      	13510.9493    	1191    
1404 	740.5677      	13503.1546    	1192    
1405 	740.9949      	13495.3689    	1193    
1406 	741.4222      	13487.5922    	1193    
1407 	741.8495      	13479.8233    	1193    
1408 	742.2769      	13472.0622    	1194    
1409 	742.7042      	13464.3101    	1194    
1410 	743.1316      	13456.5669    	1194    
1411 	743.5590      	13448.8315    	1194    
1412 	743.9865      	13441.1050    	1195    
1413 	744.4139      	13433.3863    	1196    
1414 	744.8414      	13425.6764    	1195    
1415 	745.2690      	13417.9742    	1191    
1416 	745.6965      	13410.2809    	1190    
1417 	746.1241      	13402.5953    	1194    
1418 	746.5518      	13394.9186    	1195    
1419 	746.9794      	13387.2495    	1196    
1420 	747.4071      	13379.5892    	1195    
1421 	747.8348      	13371.9365    	1194    
1422 	748.2626      	13364.2926    	1197    
1423 	748.6903      	13356.6575    	1197    
1424 	749.1181      	13349.0300    	1196    
1425 	749.5460      	13341.4101    	1195    
1426 	749.9738      	13333.7988    	1193    
1427 	750.4017      	13326.1963    	1192    
1428 	750.8296      	13318.6014    	1191    
1429 	751.2575      	13311.0151    	1190    
1430 	751.6855      	13303.4363    	1189    
1431 	752.1135      	13295.8651    	1190    
1432 	752.5415      	13288.3036    	1193    
1433 	752.9696      	13280.7486    	1191    
1434 	753.3977      	13273.2021    	1190    
1435 	753.8258      	13265.6642    	1189    
1436 	754.2540      	13258.1338    	1189    
1437 	754.6821      	13250.6119    	1188    
1438 	755.1103      	13243.0986    	1183    
1439 	755.5386      	13235.5916    	1182    
1440 	755.9668      	13228.0942    	1182    
1441 	756.3951      	13220.6042    	1184    
1442 	756.8234      	13213.1217    	1186    
1443 	757.2518      	13205.6476    	1185    
1444 	757.6801      	13198.1819    	1185    
1445 	758.1085      	13190.7237    	1185    
1446 	758.5370      	13183.2728    	1185    
1447 	758.9655      	13175.8303    	1184    
1448 	759.3939      	13168.3962    	1184    
1449 	759.8224      	13160.9694    	1185    
1450 	760.2510      	13153.5510    	1185    
1451 	760.6796      	13146.1399    	1186    
1452 	761.1082      	13138.7372    	1187    
1453 	761.5368      	13131.3417    	1185    
1454 	761.9655      	13123.9546    	1186    
1455 	762.3942      	13116.5747    	1189    
1456 	762.8229      	13109.2031    	1189    
1457 	763.2516      	13101.8387    	1189    
1458 	763.6804      	13094.4826    	1189    
1459 	764.1093      	13087.1338    	1189    
1460 	764.5381      	13079.7931    	1187    
1461 	764.9669      	13072.4607    	1187    
1462 	765.3958      	13065.1355    	1186    
1463 	765.8248      	13057.8174    	1184    
1464 	766.2537      	13050.5076    	1184    
1465 	766.6827      	13043.2059    	1184    
1466 	767.1117      	13035.9113    	1184    
1467 	767.5408      	13028.6238    	1185    
1468 	767.9698      	13021.3445    	1185    
1469 	768.3989      	13014.0734    	1185    
1470 	768.8281      	13006.8093    	1184    
1471 	769.2572      	12999.5533    	1182    
1472 	769.6864      	12992.3044    	1182    
1473 	770.1156      	12985.0635    	1180    
1474 	770.5449      	12977.8297    	1180    
1475 	770.9741      	12970.6040    	1182    
1476 	771.4034      	12963.3863    	1179    
1477 	771.8327      	12956.1756    	1180    
1478 	772.2621      	12948.9719    	1181    
1479 	772.6915      	12941.7761    	1181    
1480 	773.1209      	12934.5874    	1180    
1481 	773.5504      	12927.4067    	1180    
1482 	773.9798      	12920.2339    	1181    
1483 	774.4093      	12913.0680    	1180    
1484 	774.8388      	12905.9101    	1181    
1485 	775.2684      	12898.7591    	1181    
1486 	775.6980      	12891.6151    	1181    
1487 	776.1276      	12884.4799    	1182    
1488 	776.5573      	12877.3506    	1182    
1489 	776.9869      	12870.2302    	1182    
1490 	777.4166      	12863.1157    	1183    
1491 	777.8463      	12856.0100    	1183    
1492 	778.2761      	12848.9112    	1183    
1493 	778.7059      	12841.8192    	1181    
1494 	779.1357      	12834.7350    	1181    
1495 	779.5656      	12827.6576    	1183    
1496 	779.9954      	12820.5881    	1179    
1497 	780.4253      	12813.5263    	1178    
1498 	780.8552      	12806.4713    	1177    
1499 	781.2852      	12799.4230    	1177    
1500 	781.7152      	12792.3825    	1178    
1501 	782.1452      	12785.3498    	1177    
1502 	782.5753      	12778.3238    	1176    
1503 	783.0053      	12771.3055    	1175    
1504 	783.4354      	12764.2939    	1175    
1505 	783.8655      	12757.2900    	1174    
1506 	784.2957      	12750.2928    	1174    
1507 	784.7259      	12743.3033    	1172    
1508 	785.1561      	12736.3204    	1171    
